protocol,encryption_mode,starttls_offered,starttls_success,tls_version,cipher_suite,key_exchange,forward_secrecy,cert_expired,cert_not_yet_valid,cert_key_algorithm,cert_key_size,cert_signature_algorithm,self_signed,hostname_match,packet_count,bytes_sent,bytes_received,retransmission_count,tls_handshake_duration,session_start,session_end,session_id,session_duration_seconds,bytes_total,avg_packet_size,hour_of_day,day_of_week,week_of_year,rule_risk_label,rule_risk_score
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,144,29418,44991,1,0.1679,2026-12-17 15:36:50,2026-12-17 15:37:02,SMS-012539,12.0,74409,516.73,15,3,51,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,48,4922,9521,0,0.139,2026-12-04 05:00:50,2026-12-04 05:00:54,SMS-012540,4.0,14443,300.9,5,4,49,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,81,12550,26489,0,0.1137,2026-04-16 09:29:46,2026-04-16 09:29:50,SMS-012541,4.0,39039,481.96,9,3,16,Medium,30
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,222,25270,63928,2,0.0427,2026-08-15 20:03:41,2026-08-15 20:04:30,SMS-012542,49.0,89198,401.79,20,5,33,Low,5
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,80,17277,14993,1,0.2263,2026-12-30 23:54:03,2026-12-30 23:54:16,SMS-012543,13.0,32270,403.38,23,2,53,Low,0
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,123,17222,16951,1,0.1441,2026-12-19 04:34:09,2026-12-19 04:34:14,SMS-012544,5.0,34173,277.83,4,5,51,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,75,13374,42172,2,0.3113,2026-03-25 18:37:06,2026-03-25 18:37:25,SMS-012545,19.0,55546,740.61,18,2,13,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,130,15109,46586,1,0.2389,2026-09-03 10:39:57,2026-09-03 10:40:20,SMS-012546,23.0,61695,474.58,10,3,36,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,70,12478,22497,0,0.1697,2026-08-28 14:39:05,2026-08-28 14:39:23,SMS-012547,18.0,34975,499.64,14,4,35,Medium,30
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,223,30746,49094,1,0.2179,2026-06-16 18:42:59,2026-06-16 18:43:17,SMS-012548,18.0,79840,358.03,18,1,25,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,231,31929,70968,1,0.143,2026-02-23 15:50:38,2026-02-23 15:50:40,SMS-012549,2.0,102897,445.44,15,0,9,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,92,8481,24980,0,0.1715,2026-04-19 00:46:49,2026-04-19 00:47:04,SMS-012550,15.0,33461,363.71,0,6,16,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,107,19809,42479,2,0.3018,2026-02-28 11:20:22,2026-02-28 11:20:26,SMS-012551,4.0,62288,582.13,11,5,9,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,235,19423,87783,1,0.1937,2026-02-16 10:14:00,2026-02-16 10:14:39,SMS-012552,39.0,107206,456.2,10,0,8,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,92,12287,19185,2,0.1987,2026-06-28 21:14:56,2026-06-28 21:15:13,SMS-012553,17.0,31472,342.09,21,6,26,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,148,10310,61936,1,0.1738,2026-11-01 16:12:41,2026-11-01 16:13:01,SMS-012554,20.0,72246,488.15,16,6,44,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,184,38856,19184,2,0.1113,2026-05-28 23:39:22,2026-05-28 23:39:26,SMS-012555,4.0,58040,315.43,23,3,22,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,174,26049,46449,0,0.3032,2026-03-18 01:38:26,2026-03-18 01:38:34,SMS-012556,8.0,72498,416.66,1,2,12,Low,0
IMAP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,720,95372,434055,1,0.0257,2026-11-20 13:08:11,2026-11-20 13:08:24,SMS-012557,13.0,529427,735.32,13,4,47,Low,0
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,183,31654,73875,0,0.1014,2026-08-02 06:20:39,2026-08-02 06:20:44,SMS-012558,5.0,105529,576.66,6,6,31,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,336,29160,114675,0,0.1718,2026-04-06 07:49:27,2026-04-06 07:50:31,SMS-012559,64.0,143835,428.08,7,0,15,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,344,60971,123194,0,0.2249,2026-07-11 07:25:16,2026-07-11 07:25:33,SMS-012560,17.0,184165,535.36,7,5,28,Medium,25
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,193,38960,40691,1,0.1506,2026-12-20 21:13:26,2026-12-20 21:13:38,SMS-012561,12.0,79651,412.7,21,6,51,Low,0
IMAP,STARTTLS,1,1,TLS 1.0,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,259,23933,88776,5,0.3462,2026-01-14 11:58:07,2026-01-14 11:58:42,SMS-012562,35.0,112709,435.17,11,2,3,High,55
IMAP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,164,12068,69986,3,0.1092,2026-04-15 16:41:20,2026-04-15 16:41:28,SMS-012563,8.0,82054,500.33,16,2,16,High,45
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,50,6748,12586,0,0.1122,2026-06-29 09:30:56,2026-06-29 09:31:02,SMS-012564,6.0,19334,386.68,9,0,27,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,81,9653,32481,0,0.2526,2026-09-12 13:57:31,2026-09-12 13:57:46,SMS-012565,15.0,42134,520.17,13,5,37,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,95,9838,35324,1,0.1247,2026-01-05 09:22:38,2026-01-05 09:23:33,SMS-012566,55.0,45162,475.39,9,0,2,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,269,30285,64266,0,0.0728,2026-12-04 12:01:28,2026-12-04 12:01:40,SMS-012567,12.0,94551,351.49,12,4,49,Low,15
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,393,72828,59178,1,0.1273,2026-07-04 03:10:33,2026-07-04 03:10:37,SMS-012568,4.0,132006,335.89,3,5,27,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,180,31536,30408,0,0.1357,2026-02-12 01:27:29,2026-02-12 01:27:32,SMS-012569,3.0,61944,344.13,1,3,7,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,455,35020,155470,0,0.0924,2026-06-03 06:18:39,2026-06-03 06:18:41,SMS-012570,2.0,190490,418.66,6,2,23,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,178,28983,65352,0,0.1009,2026-07-09 04:45:14,2026-07-09 04:45:23,SMS-012571,9.0,94335,529.97,4,3,28,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,215,30192,54514,1,0.1861,2026-12-19 19:23:31,2026-12-19 19:23:49,SMS-012572,18.0,84706,393.98,19,5,51,Low,15
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,260,24226,131967,1,0.1137,2026-03-01 01:15:27,2026-03-01 01:15:35,SMS-012573,8.0,156193,600.74,1,6,9,High,40
IMAP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,131,12892,72237,2,0.0858,2026-11-11 03:59:26,2026-11-11 03:59:34,SMS-012574,8.0,85129,649.84,3,2,46,Low,15
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,93,8650,46468,2,0.2202,2026-02-26 13:38:42,2026-02-26 13:38:56,SMS-012575,14.0,55118,592.67,13,3,9,Medium,25
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,58,12376,12525,1,0.1525,2026-10-06 06:37:30,2026-10-06 06:37:32,SMS-012576,2.0,24901,429.33,6,1,41,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,122,15853,29755,0,0.3029,2026-10-14 20:48:58,2026-10-14 20:49:21,SMS-012577,23.0,45608,373.84,20,2,42,Low,0
SMTP,STARTTLS,1,1,TLS 1.0,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,103,24518,29175,3,0.2773,2026-10-08 05:38:29,2026-10-08 05:39:04,SMS-012578,35.0,53693,521.29,5,3,41,High,55
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,524,51470,276113,0,0.0876,2026-02-23 03:12:16,2026-02-23 03:13:37,SMS-012579,81.0,327583,625.16,3,0,9,Medium,20
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,128,17723,28326,1,0.0961,2026-12-27 21:55:07,2026-12-27 21:55:17,SMS-012580,10.0,46049,359.76,21,6,52,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,106,13134,39782,1,0.2204,2026-08-30 22:22:13,2026-08-30 22:22:20,SMS-012581,7.0,52916,499.21,22,6,35,Low,5
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,64,9992,21163,4,0.0,2026-03-20 12:12:35,2026-03-20 12:12:39,SMS-012582,4.0,31155,486.8,12,4,12,High,65
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,188,38830,60626,1,0.2319,2026-02-27 23:46:12,2026-02-27 23:46:18,SMS-012583,6.0,99456,529.02,23,4,9,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,61,5457,29641,0,0.4791,2026-01-12 14:12:14,2026-01-12 14:12:17,SMS-012584,3.0,35098,575.38,14,0,3,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,69,6571,11762,1,0.1016,2026-08-19 23:36:29,2026-08-19 23:36:36,SMS-012585,7.0,18333,265.7,23,2,34,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,127,20174,45327,0,0.0425,2026-08-05 21:07:22,2026-08-05 21:07:39,SMS-012586,17.0,65501,515.76,21,2,32,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,169,15619,46516,0,0.1322,2026-10-07 20:59:08,2026-10-07 20:59:09,SMS-012587,1.0,62135,367.66,20,2,41,Low,5
POP3,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,72,13075,15976,2,0.0,2026-06-04 06:34:54,2026-06-04 06:35:10,SMS-012588,16.0,29051,403.49,6,3,23,High,65
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,202,25203,45409,2,0.0706,2026-12-18 01:26:15,2026-12-18 01:26:27,SMS-012589,12.0,70612,349.56,1,4,51,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,58,7957,12198,1,0.3548,2026-01-14 13:02:41,2026-01-14 13:02:44,SMS-012590,3.0,20155,347.5,13,2,3,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,401,44798,141740,2,0.2295,2026-04-28 17:10:00,2026-04-28 17:10:03,SMS-012591,3.0,186538,465.18,17,1,18,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,74,7793,27160,1,0.3464,2026-09-22 18:00:11,2026-09-22 18:00:12,SMS-012592,1.0,34953,472.34,18,1,39,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,166,20848,49238,2,0.4055,2026-02-09 01:19:21,2026-02-09 01:20:06,SMS-012593,45.0,70086,422.2,1,0,7,Low,15
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,196,19155,72563,0,0.0992,2026-03-26 04:20:34,2026-03-26 04:21:01,SMS-012594,27.0,91718,467.95,4,3,13,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,564,60015,149268,2,0.4184,2026-07-26 11:10:43,2026-07-26 11:11:23,SMS-012595,40.0,209283,371.07,11,6,30,Low,15
IMAP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,173,33313,65077,5,0.0,2026-03-06 02:20:39,2026-03-06 02:21:07,SMS-012596,28.0,98390,568.73,2,4,10,High,65
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,340,62188,110006,0,0.2628,2026-08-26 01:16:17,2026-08-26 01:16:25,SMS-012597,8.0,172194,506.45,1,2,35,Medium,30
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,67,11412,30575,2,0.083,2026-10-14 00:10:09,2026-10-14 00:10:12,SMS-012598,3.0,41987,626.67,0,2,42,Low,0
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,147,14006,98664,0,0.1213,2026-07-10 21:46:05,2026-07-10 21:46:21,SMS-012599,16.0,112670,766.46,21,4,28,Medium,25
IMAP,STARTTLS,1,1,TLS 1.3,TLS_CHACHA20_POLY1305_SHA256,X25519,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,117,8993,35864,2,0.1717,2026-10-29 22:51:07,2026-10-29 22:51:09,SMS-012600,2.0,44857,383.39,22,3,44,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,AES_256_GCM_SHA384,RSA,0,0,0,RSA,2048,SHA256_RSA,0,1,160,16062,42469,2,0.1024,2026-11-12 08:13:14,2026-11-12 08:13:22,SMS-012601,8.0,58531,365.82,8,3,46,Low,15
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,99,9042,14591,1,0.2006,2026-07-21 22:49:02,2026-07-21 22:49:09,SMS-012602,7.0,23633,238.72,22,1,30,Low,0
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,89,8024,37937,2,0.2041,2026-05-31 01:45:29,2026-05-31 01:46:15,SMS-012603,46.0,45961,516.42,1,6,22,Low,0
SMTP,STARTTLS,1,1,TLS 1.1,AES_128_CBC_SHA,RSA,0,0,0,RSA,2048,SHA1_RSA,0,1,57,10778,20512,0,0.3984,2026-04-17 14:01:19,2026-04-17 14:01:22,SMS-012604,3.0,31290,548.95,14,4,16,High,45
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,306,39248,155301,1,0.0952,2026-12-20 22:12:33,2026-12-20 22:13:12,SMS-012605,39.0,194549,635.78,22,6,51,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,179,20606,34588,0,0.0955,2026-01-10 04:30:48,2026-01-10 04:30:56,SMS-012606,8.0,55194,308.35,4,5,2,Medium,30
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,46,8071,17055,2,0.1399,2026-10-22 02:14:08,2026-10-22 02:14:34,SMS-012607,26.0,25126,546.22,2,3,43,Low,5
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,262,54911,74030,0,0.1062,2026-01-10 22:50:48,2026-01-10 22:51:24,SMS-012608,36.0,128941,492.14,22,5,2,High,40
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,160,21398,76600,1,0.1892,2026-12-28 00:09:59,2026-12-28 00:10:19,SMS-012609,20.0,97998,612.49,0,0,53,Medium,30
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,415,23640,96024,0,0.2421,2026-07-30 10:29:34,2026-07-30 10:29:47,SMS-012610,13.0,119664,288.35,10,3,31,Medium,30
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,339,41235,128800,0,0.0554,2026-06-17 00:08:50,2026-06-17 00:09:33,SMS-012611,43.0,170035,501.58,0,2,25,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,55,7824,14142,0,0.1479,2026-03-06 09:44:32,2026-03-06 09:44:47,SMS-012612,15.0,21966,399.38,9,4,10,Low,5
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,900,86758,226094,0,0.1597,2026-01-10 04:59:35,2026-01-10 04:59:39,SMS-012613,4.0,312852,347.61,4,5,2,Low,0
POP3,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,117,21626,21394,1,0.0987,2026-03-02 21:18:14,2026-03-02 21:18:22,SMS-012614,8.0,43020,367.69,21,0,10,Low,0
IMAP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,118,25831,61479,1,0.1108,2026-03-10 09:50:14,2026-03-10 09:51:18,SMS-012615,64.0,87310,739.92,9,1,11,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,139,24340,35997,2,0.1103,2026-03-14 09:45:31,2026-03-14 09:45:33,SMS-012616,2.0,60337,434.08,9,5,11,Low,5
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,72,5842,31595,2,0.1201,2026-02-01 09:41:58,2026-02-01 09:41:58,SMS-012617,0.0,37437,519.96,9,6,5,Medium,20
POP3,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,389,46663,66993,0,0.1539,2026-09-27 16:46:35,2026-09-27 16:46:54,SMS-012618,19.0,113656,292.17,16,6,39,Low,5
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,137,12434,48531,6,0.0,2026-04-04 12:26:53,2026-04-04 12:27:10,SMS-012619,17.0,60965,445.0,12,5,14,High,65
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_256_GCM_SHA384,ECDHE,1,0,0,ECDSA,384,ECDSA_SHA384,0,1,115,21569,35881,0,0.3254,2026-03-30 17:21:19,2026-03-30 17:21:55,SMS-012620,36.0,57450,499.57,17,0,14,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_128_GCM_SHA256,X25519,1,0,0,RSA,3072,SHA256_RSA,0,1,317,76431,107781,1,0.2294,2026-05-21 00:09:42,2026-05-21 00:09:44,SMS-012621,2.0,184212,581.11,0,3,21,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_256_GCM_SHA384,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,1,635,71034,231315,1,0.5818,2026-02-26 05:33:38,2026-02-26 05:33:49,SMS-012622,11.0,302349,476.14,5,3,9,Low,5
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,1,RSA,2048,SHA256_RSA,0,1,51,4517,11605,0,0.1469,2026-11-30 13:49:08,2026-11-30 13:49:15,SMS-012623,7.0,16122,316.12,13,0,49,Medium,25
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,136,12541,72197,4,0.0911,2026-08-21 20:35:36,2026-08-21 20:35:46,SMS-012624,10.0,84738,623.07,20,4,34,Medium,30
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_256_GCM_SHA384,X25519,1,0,0,RSA,2048,SHA256_RSA,0,1,248,41242,59967,1,0.3843,2026-08-19 15:18:06,2026-08-19 15:18:10,SMS-012625,4.0,101209,408.1,15,2,34,Low,0
SMTP,PLAINTEXT,0,0,,,,0,0,0,,0,,0,0,134,30203,35995,4,0.0,2026-10-12 02:30:22,2026-10-12 02:30:51,SMS-012626,29.0,66198,494.01,2,0,42,High,65
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,0,0,224,22592,50263,0,0.1603,2026-01-12 10:05:45,2026-01-12 10:05:51,SMS-012627,6.0,72855,325.25,10,0,3,Medium,25
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_ECDSA_AES_128_GCM_SHA256,ECDHE,1,0,0,ECDSA,256,ECDSA_SHA256,0,1,523,46051,348175,0,0.0593,2026-06-07 19:00:37,2026-06-07 19:00:41,SMS-012628,4.0,394226,753.78,19,6,23,Low,5
SMTP,STARTTLS,1,1,TLS 1.3,TLS_AES_128_GCM_SHA256,X25519,1,0,0,RSA,3072,SHA256_RSA,0,1,312,22218,240188,1,0.0415,2026-03-08 00:24:21,2026-03-08 00:24:25,SMS-012629,4.0,262406,841.04,0,6,10,Low,0
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,154,10881,32756,1,0.1953,2026-04-27 17:25:00,2026-04-27 17:25:02,SMS-012630,2.0,43637,283.36,17,0,18,Medium,30
SMTP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,0,214,36460,69539,0,0.0789,2026-06-16 12:00:24,2026-06-16 12:00:29,SMS-012631,5.0,105999,495.32,12,1,25,High,40
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,0,0,RSA,2048,SHA256_RSA,1,1,308,55335,211189,0,0.0669,2026-03-29 00:22:55,2026-03-29 00:23:36,SMS-012632,41.0,266524,865.34,0,6,13,Medium,20
IMAP,STARTTLS,1,1,TLS 1.2,ECDHE_RSA_AES_128_GCM_SHA256,ECDHE,1,1,0,RSA,2048,SHA256_RSA,0,1,208,43695,75311,2,0.0796,2026-05-03 09:04:56,2026-05-03 09:05:04,SMS-012633,8.0,119006,572.14,9,6,18,Medium,30
